Unnamed: 0,name,address,lat,lon,Unnamed: 0.1,State,Locality,Precincts (Or Locality-wide),Is Early Voting,Is Drop Off,manual
3839,LUCERNE VALLEY COMMUNITY CENTER,"33187 Old Woman Springs Rd, Lucerne Valley, CA 92356, USA",34.4436,-116.93959,3840.0,CA,SAN BERNARDINO COUNTY,"C08S16A33E1B3LVUUNI0155, C08S16A33E1B3LVUUNI0157",False,False,1.0
3840,LUCERNE VALLEY COMMUNITY CENTER,"33187 Old Woman Springs Rd, Lucerne Valley, CA 92356, USA",34.4436,-116.93959,3841.0,CA,SAN BERNARDINO COUNTY,"C08S16A33E1B3LVUUNI0155, C08S16A33E1B3LVUUNI0157",True,False,1.0
3841,FIRE STATION #7 (LV),"10575 Dido Ave, Lucerne Valley, CA 92356, USA",34.44528,-116.84764,3842.0,CA,SAN BERNARDINO COUNTY,C08S16A33E1B3LVUUNI0158,False,False,1.0
3842,FIRE STATION #7 (LV),"10575 Dido Ave, Lucerne Valley, CA 92356, USA",34.44528,-116.84764,3843.0,CA,SAN BERNARDINO COUNTY,C08S16A33E1B3LVUUNI0158,True,False,1.0
3843,FLAMINGO HEIGHTS ASSOCIATION,"55977 Perris St, Yucca Valley, CA 92284, USA",34.23838,-116.44237,3844.0,CA,SAN BERNARDINO COUNTY,"C08S16A33E4B3MRUUNI0192, C08S16A42E4B3MRUUNI0264, C08S16A42E4B3MRUUNI0251, C08S16A42E4B3MRUUNI0252, C08S16A42E4B3MRUUNI0253, C08S16A42E4B3MRUUNI0245, C08S16A42E4B3MRUUNI0248, C08S16A42E4B3MRUUNI0249, C08S16A42E4B3MRUUNI0250, C08S16A42E4B3MRUUNI0262, C08S16A42E4B3MRUYV20268, C08S16A42E4B3MRUUNI0263, C08S16A42E4B3MRUUNI1733, C08S16A42E4B3MRUUNI1734, C08S16A42E4B3MRUUNI2136",False,False,1.0
3844,FLAMINGO HEIGHTS ASSOCIATION,"55977 Perris St, Yucca Valley, CA 92284, USA",34.23838,-116.44237,3845.0,CA,SAN BERNARDINO COUNTY,"C08S16A33E4B3MRUUNI0192, C08S16A42E4B3MRUUNI0264, C08S16A42E4B3MRUUNI0251, C08S16A42E4B3MRUUNI0252, C08S16A42E4B3MRUUNI0253, C08S16A42E4B3MRUUNI0245, C08S16A42E4B3MRUUNI0248, C08S16A42E4B3MRUUNI0249, C08S16A42E4B3MRUUNI0250, C08S16A42E4B3MRUUNI0262, C08S16A42E4B3MRUYV20268, C08S16A42E4B3MRUUNI0263, C08S16A42E4B3MRUUNI1733, C08S16A42E4B3MRUUNI1734, C08S16A42E4B3MRUUNI2136",True,False,1.0
3845,FIRST BAPTIST CHURCH (29 PALMS),"6414 Split Rock Ave, Twentynine Palms, CA 92277, USA",34.13694,-116.06064,3846.0,CA,SAN BERNARDINO COUNTY,"C08S16A42E1B3MRUUNI0200, C08S16A42E1B3MRUUNI0203, C08S16A42E4B3MRUTP50212, C08S16A42E4B3MRUTP10213, C08S16A42E4B3MRUTP41889, C08S16A42E4B3MRUTP41890, C08S16A42E4B3MRUTP41884, C08S16A42E4B3MRUTP41885, C08S16A42E4B3MRUTP41886, C08S16A42E4B3MRUTP31887, C08S16A42E4B3MRUTP31888, C08S16A42E1B3MRUUNI2108, C08S16A42E4B3MRUTP52109, C08S16A42E4B3MRUTP52110, C08S16A42E4B3MRUTP42111, C08S16A42E4B3MRUTP42112, C08S16A42E4B3MRUTP52181, C08S16A42E4B3MRUTP52183",False,False,1.0
3846,FIRST BAPTIST CHURCH (29 PALMS),"6414 Split Rock Ave, Twentynine Palms, CA 92277, USA",34.13694,-116.06064,3847.0,CA,SAN BERNARDINO COUNTY,"C08S16A42E1B3MRUUNI0200, C08S16A42E1B3MRUUNI0203, C08S16A42E4B3MRUTP50212, C08S16A42E4B3MRUTP10213, C08S16A42E4B3MRUTP41889, C08S16A42E4B3MRUTP41890, C08S16A42E4B3MRUTP41884, C08S16A42E4B3MRUTP41885, C08S16A42E4B3MRUTP41886, C08S16A42E4B3MRUTP31887, C08S16A42E4B3MRUTP31888, C08S16A42E1B3MRUUNI2108, C08S16A42E4B3MRUTP52109, C08S16A42E4B3MRUTP52110, C08S16A42E4B3MRUTP42111, C08S16A42E4B3MRUTP42112, C08S16A42E4B3MRUTP52181, C08S16A42E4B3MRUTP52183",True,False,1.0
3847,DESERT CONGREGATIONAL CHURCH,"5688 Sunrise Rd, Twentynine Palms, CA 92277, USA",34.15087,-116.10813,3848.0,CA,SAN BERNARDINO COUNTY,"C08S16A42E4B3MRUTP10210, C08S16A42E4B3MRUTP20211, C08S16A42E4B3MRUTP10214, C08S16A42E4B3MRUUNI0223, C08S16A42E4B3MRUUNI0224, C08S16A42E4B3MRUUNI0225, C08S16A42E4B3MRUUNI0239, C08S16A42E4B3MRUTP21880, C08S16A42E4B3MRUTP51881, C08S16A42E4B3MRUTP31882, C08S16A42E4B3MRUTP51883, C08S16A42E4B3MRUTP41879, C08S16A42E4B3MRUTP41891, C08S16A42E4B3MRUTP31892, C08S16A42E4B3MRUTP11893, C08S16A42E4B3MRUTP21894, C08S16A42E4B3MRUTP22113, C08S16A42E4B3MRUTP32114, C08S16A42E4B3MRUTP22115",False,False,1.0
3848,DESERT CONGREGATIONAL CHURCH,"5688 Sunrise Rd, Twentynine Palms, CA 92277, USA",34.15087,-116.10813,3849.0,CA,SAN BERNARDINO COUNTY,"C08S16A42E4B3MRUTP10210, C08S16A42E4B3MRUTP20211, C08S16A42E4B3MRUTP10214, C08S16A42E4B3MRUUNI0223, C08S16A42E4B3MRUUNI0224, C08S16A42E4B3MRUUNI0225, C08S16A42E4B3MRUUNI0239, C08S16A42E4B3MRUTP21880, C08S16A42E4B3MRUTP51881, C08S16A42E4B3MRUTP31882, C08S16A42E4B3MRUTP51883, C08S16A42E4B3MRUTP41879, C08S16A42E4B3MRUTP41891, C08S16A42E4B3MRUTP31892, C08S16A42E4B3MRUTP11893, C08S16A42E4B3MRUTP21894, C08S16A42E4B3MRUTP22113, C08S16A42E4B3MRUTP32114, C08S16A42E4B3MRUTP22115",True,False,1.0
3849,YUCCA MESA COMMUNITY CENTER,"3133 Balsa Ave, Yucca Valley, CA 92284, USA",34.19609,-116.3952,3850.0,CA,SAN BERNARDINO COUNTY,"C08S16A42E4B3MRUUNI0226, C08S16A42E4B3MRUUNI0254, C08S16A42E4B3MRUYV20272, C08S16A42E4B3MRUYV40273, C08S16A42E4B3MRUYV41903, C08S16A42E4B3MRUYV41904, C08S16A42E4B3MRUYV22130, C08S16A42E4B3MRUYV22131, C08S16A42E4B3MRUUNI2132, C08S16A42E4B3MRUUNI2133, C08S16A42E4B3MRUYV22186",False,False,1.0
3850,YUCCA MESA COMMUNITY CENTER,"3133 Balsa Ave, Yucca Valley, CA 92284, USA",34.19609,-116.3952,3851.0,CA,SAN BERNARDINO COUNTY,"C08S16A42E4B3MRUUNI0226, C08S16A42E4B3MRUUNI0254, C08S16A42E4B3MRUYV20272, C08S16A42E4B3MRUYV40273, C08S16A42E4B3MRUYV41903, C08S16A42E4B3MRUYV41904, C08S16A42E4B3MRUYV22130, C08S16A42E4B3MRUYV22131, C08S16A42E4B3MRUUNI2132, C08S16A42E4B3MRUUNI2133, C08S16A42E4B3MRUYV22186",True,False,1.0
3851,FIRE STATION #36 (JOSHUA TREE),"6715 Park Blvd, Joshua Tree, CA 92252, USA",34.1309,-116.31487,3852.0,CA,SAN BERNARDINO COUNTY,"C08S16A42E4B3MRUUNI0227, C08S16A42E4B3MRUUNI0229, C08S16A42E4B3MRUUNI0230, C08S16A42E4B3MRUUNI2117, C08S16A42E4B3MRUUNI2118, C08S16A42E4B3MRUUNI2119, C08S16A42E4B3MRUUNI2184, C08S16A42E4B3MRUUNI2238, C08S16A42E4B3MRUUNI2239",False,False,1.0
3852,FIRE STATION #36 (JOSHUA TREE),"6715 Park Blvd, Joshua Tree, CA 92252, USA",34.1309,-116.31487,3853.0,CA,SAN BERNARDINO COUNTY,"C08S16A42E4B3MRUUNI0227, C08S16A42E4B3MRUUNI0229, C08S16A42E4B3MRUUNI0230, C08S16A42E4B3MRUUNI2117, C08S16A42E4B3MRUUNI2118, C08S16A42E4B3MRUUNI2119, C08S16A42E4B3MRUUNI2184, C08S16A42E4B3MRUUNI2238, C08S16A42E4B3MRUUNI2239",True,False,1.0
3853,COVINGTON PARK COMMUNITY BUILDING,"11165 Vale Dr, Morongo Valley, CA 92256, USA",34.04981,-116.57301,3854.0,CA,SAN BERNARDINO COUNTY,C08S16A42E4B3MRUUNI0259,False,False,1.0
3854,COVINGTON PARK COMMUNITY BUILDING,"11165 Vale Dr, Morongo Valley, CA 92256, USA",34.04981,-116.57301,3855.0,CA,SAN BERNARDINO COUNTY,C08S16A42E4B3MRUUNI0259,True,False,1.0
3855,DESERT HILLS PRESBYTERIAN CHURCH,"56750 Mountain View Trail, Yucca Valley, CA 92284, USA",34.10882,-116.42598,3856.0,CA,SAN BERNARDINO COUNTY,"C08S16A42E4B3MRUYV10265, C08S16A42E4B3MRUYV30266, C08S16A42E4B3MRUYV50274, C08S16A42E4B3MRUYV40275, C08S16A42E4B3MRUYV30271, C08S16A42E4B3MRUYV51901, C08S16A42E4B3MRUYV21895, C08S16A42E4B3MRUYV31899, C08S16A42E4B3MRUYV11896, C08S16A42E4B3MRUYV11897, C08S16A42E4B3MRUVY11898, C08S16A42E4B3MRUYV51900, C08S16A42E4B3MRUYV41902, C08S16A42E4B3MRUYV12125, C08S16A42E4B3MRUYV22126, C08S16A42E4B3MRUYV42127, C08S16A42E4B3MRUYV52128, C08S16A42E4B3MRUYV42129, C08S16A42E4B3MRUYV32137, C08S16A42E4B3MRUYV32138",False,False,1.0
3856,DESERT HILLS PRESBYTERIAN CHURCH,"56750 Mountain View Trail, Yucca Valley, CA 92284, USA",34.10882,-116.42598,3857.0,CA,SAN BERNARDINO COUNTY,"C08S16A42E4B3MRUYV10265, C08S16A42E4B3MRUYV30266, C08S16A42E4B3MRUYV50274, C08S16A42E4B3MRUYV40275, C08S16A42E4B3MRUYV30271, C08S16A42E4B3MRUYV51901, C08S16A42E4B3MRUYV21895, C08S16A42E4B3MRUYV31899, C08S16A42E4B3MRUYV11896, C08S16A42E4B3MRUYV11897, C08S16A42E4B3MRUVY11898, C08S16A42E4B3MRUYV51900, C08S16A42E4B3MRUYV41902, C08S16A42E4B3MRUYV12125, C08S16A42E4B3MRUYV22126, C08S16A42E4B3MRUYV42127, C08S16A42E4B3MRUYV52128, C08S16A42E4B3MRUYV42129, C08S16A42E4B3MRUYV32137, C08S16A42E4B3MRUYV32138",True,False,1.0
3857,FIRE STATION #2 (DEVORE),"1511 Devore Rd, San Bernardino, CA 92407, USA",34.2277,-117.40347,3858.0,CA,SAN BERNARDINO COUNTY,"C08S20A47E1B2SBUUNI0292, C08S20A47E1B2SBUUNI0293, C08S23A40E1B2SBUUNI0701, C08S23A40E1B2SBUUNI0705, C08S23A40E1B5SBUUNI0715, C08S23A40E1B5SBUUNI0716",False,False,1.0
3858,FIRE STATION #2 (DEVORE),"1511 Devore Rd, San Bernardino, CA 92407, USA",34.2277,-117.40347,3859.0,CA,SAN BERNARDINO COUNTY,"C08S20A47E1B2SBUUNI0292, C08S20A47E1B2SBUUNI0293, C08S23A40E1B2SBUUNI0701, C08S23A40E1B2SBUUNI0705, C08S23A40E1B5SBUUNI0715, C08S23A40E1B5SBUUNI0716",True,False,1.0
3859,APPLE VALLEY CHAMBER OF COMMERCE,"16010 Apple Valley Rd, Apple Valley, CA 92307, USA",34.54146,-117.2746,3860.0,CA,SAN BERNARDINO COUNTY,"C08S21A33E1B1AVUAP10299, C08S21A33E1B1AVUAP10300, C08S21A33E1B1AVUAP10301, C08S21A33E1B1AVUAP10302, C08S21A33E1B1AVUAP12047, C08S21A33E1B1AVUAP22257",False,False,1.0
3860,APPLE VALLEY CHAMBER OF COMMERCE,"16010 Apple Valley Rd, Apple Valley, CA 92307, USA",34.54146,-117.2746,3861.0,CA,SAN BERNARDINO COUNTY,"C08S21A33E1B1AVUAP10299, C08S21A33E1B1AVUAP10300, C08S21A33E1B1AVUAP10301, C08S21A33E1B1AVUAP10302, C08S21A33E1B1AVUAP12047, C08S21A33E1B1AVUAP22257",True,False,1.0
3861,TOWN OF APPLE VALLEY CONFERENCE CENTER,"14975 Dale Evans Pkwy, Apple Valley, CA 92307, USA",34.52525,-117.21442,3862.0,CA,SAN BERNARDINO COUNTY,"C08S21A33E1B1AVUAP10303, C08S21A33E1B1AVUAP30304, C08S21A33E1B1AVUAP30309, C08S21A33E1B1AVUAP30311, C08S21A33E1B1AVUAP11993, C08S21A33E1B1AVUAP11994, C08S21A33E1B1AVUAP31995, C08S21A33E1B1AVUAP12258, C08S21A33E1B1AVUAP22259, C08S21A33E1B1AVUAP22260",False,False,1.0
3862,TOWN OF APPLE VALLEY CONFERENCE CENTER,"14975 Dale Evans Pkwy, Apple Valley, CA 92307, USA",34.52525,-117.21442,3863.0,CA,SAN BERNARDINO COUNTY,"C08S21A33E1B1AVUAP10303, C08S21A33E1B1AVUAP30304, C08S21A33E1B1AVUAP30309, C08S21A33E1B1AVUAP30311, C08S21A33E1B1AVUAP11993, C08S21A33E1B1AVUAP11994, C08S21A33E1B1AVUAP31995, C08S21A33E1B1AVUAP12258, C08S21A33E1B1AVUAP22259, C08S21A33E1B1AVUAP22260",True,False,1.0
3863,CHURCH FOR WHOSOEVER,"18628 Seneca Rd, Apple Valley, CA 92307, USA",34.51555,-117.25742,3864.0,CA,SAN BERNARDINO COUNTY,"C08S21A33E1B1AVUAP20307, C08S21A33E1B1AVUAP10308, C08S21A33E1B1AVUAP20310, C08S21A33E1B1AVUAP21991, C08S21A33E1B1AVUAP11992",False,False,1.0
3864,CHURCH FOR WHOSOEVER,"18628 Seneca Rd, Apple Valley, CA 92307, USA",34.51555,-117.25742,3865.0,CA,SAN BERNARDINO COUNTY,"C08S21A33E1B1AVUAP20307, C08S21A33E1B1AVUAP10308, C08S21A33E1B1AVUAP20310, C08S21A33E1B1AVUAP21991, C08S21A33E1B1AVUAP11992",True,False,1.0
3865,EQUESTRIAN CENTER,"12660 Indian River Dr, Apple Valley, CA 92308, USA",34.48187,-117.25167,3866.0,CA,SAN BERNARDINO COUNTY,"C08S21A33E1B1AVUAP20312, C08S21A33E1B1AVUAP20313, C08S21A33E1B1AVUAP40314, C08S21A33E1B1AVUAP41989, C08S21A33E1B1AVUAP22290",False,False,1.0
3866,EQUESTRIAN CENTER,"12660 Indian River Dr, Apple Valley, CA 92308, USA",34.48187,-117.25167,3867.0,CA,SAN BERNARDINO COUNTY,"C08S21A33E1B1AVUAP20312, C08S21A33E1B1AVUAP20313, C08S21A33E1B1AVUAP40314, C08S21A33E1B1AVUAP41989, C08S21A33E1B1AVUAP22290",True,False,1.0
